stop_id,stop_name,stop_name_new,stop_short_name,stop_lat,stop_lon,operational_status,areas,region_id,region_name,district_id,district_name,municipality_id,municipality_name,parish_id,parish_name,locality,jurisdiction,stop_code,tts_stop_name,platform_code,parent_station,location_type,stop_url,has_pole,has_cover,has_shelter,shelter_code,shelter_maintainer,has_mupi,has_bench,has_trash_bin,has_lighting,has_electricity,docking_bay_type,last_infrastructure_maintenance,last_infrastructure_check,has_flag,flag_maintainer,has_pip_static,has_pip_audio,pip_audio_code,has_pip_realtime,pip_realtime_code,has_h2oa_signage,has_schedules,has_tactile_schedules,has_network_map,last_schedules_maintenance,last_schedules_check,last_flag_maintenance,last_flag_check,has_sidewalk,sidewalk_type,has_crossing,has_flat_access,has_wide_access,has_tactile_access,has_abusive_parking,wheelchair_boarding,last_accessibility_maintenance,last_accessibility_check,near_health_clinic,near_hospital,near_university,near_school,near_police_station,near_fire_station,near_shopping,near_historic_building,near_transit_office,near_beach,subway,light_rail,train,boat,airport,bike_sharing,bike_parking,car_parking
172651,R do Pinhal (X) R do Alecrim,a definir,a definir,38.829980,-9.442410,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,172651,Cruzamento Entre ( Rua Do Pinhal ) E Rua Do Alecrim,,,0,https://www.carrismetropolitana.pt/stops/172651,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172652,Av Comissão Melhoramentos 55,a definir,a definir,38.833757,-9.454278,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,172652,Avenida Comissão Melhoramentos 55,,,0,https://www.carrismetropolitana.pt/stops/172652,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172653,Av Luís Augusto Colares (X) Lgo Chitas,a definir,a definir,38.837386,-9.459772,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,172653,Cruzamento Entre ( Avenida Luís Augusto Colares ) E Largo Chitas,,,0,https://www.carrismetropolitana.pt/stops/172653,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172654,R Marquês Pombal 32,a definir,a definir,38.849985,-9.440727,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,172654,Rua Marquês De Pombal 32,,,0,https://www.carrismetropolitana.pt/stops/172654,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172655,Estr da Ribeira (Lgo do Parque Infantil),a definir,a definir,38.856828,-9.397298,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,São João das Lampas,,172655,Estrada Da Ribeira ( Largo Do Parque Infantil ),,,0,https://www.carrismetropolitana.pt/stops/172655,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172656,Estrada da Ribeira 51,Estrada da Ribeira 51,Estr. da Ribeira 51,38.860088,-9.396729,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,São João das Lampas,,172656,Estrada Da Ribeira 51,,,0,https://www.carrismetropolitana.pt/stops/172656,0,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172657,R Cruzeiro (Escola),a definir,a definir,38.849604,-9.377476,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Terrugem,,172657,Rua Cruzeiro ( Escola ),,,0,https://www.carrismetropolitana.pt/stops/172657,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172658,Terrugem (Centro de Saúde),a definir,a definir,38.849812,-9.377582,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Terrugem,,172658,Terrugem ( Centro De Saúde ),,,0,https://www.carrismetropolitana.pt/stops/172658,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172659,Estr da Ribeira 87,a definir,a definir,38.859713,-9.391932,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,São João das Lampas,,172659,Estrada Da Ribeira 87,,,0,https://www.carrismetropolitana.pt/stops/172659,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172660,R Fontanário (Centro de Saúde),a definir,a definir,38.874092,-9.399750,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,São João das Lampas,,172660,Rua Fontanário ( Centro De Saúde ),,,0,https://www.carrismetropolitana.pt/stops/172660,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172661,Lrg Poço Novo (X) Av Moinhos Arneiro,a definir,a definir,38.859472,-9.414685,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,172661,Cruzamento Entre ( Largo Poço Novo ) E Avenida Moinhos Arneiro,,,0,https://www.carrismetropolitana.pt/stops/172661,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172662,Lrg Poço Novo 7,a definir,a definir,38.859567,-9.414899,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,172662,Largo Poço Novo 7,,,0,https://www.carrismetropolitana.pt/stops/172662,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173188,Rua Joaquim Correia de Freitas 4,Rua Joaquim Correia de Freitas 4,R. Joaquim Correia de Freitas 4,38.770875,-9.323179,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Rio de Mouro,,173188,Rua Joaquim Correia De Freitas 4,,,0,https://www.carrismetropolitana.pt/stops/173188,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173460,Avenida dos Bombeiros Voluntários (Casalinho do Pinhal),Avenida dos Bombeiros Voluntários (Casalinho do Pinhal),Av. dos Bombeiros Voluntários (Casalinho do Pinhal),38.793584,-9.347582,ACTIVE,,PT170,AML,11,Lisboa,1111,Sintra,,,Mem Martins,,173460,Avenida Dos Bombeiros Voluntários ( Casalinho Do Pinhal ),,,0,https://www.carrismetropolitana.pt/stops/173460,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173561,Rua Elias Garcia 281,Rua Elias Garcia 281,R. Elias Garcia 281,38.760437,-9.241812,PROVISIONAL,,PT170,AML,11,Lisboa,1111,Sintra,,,Queluz,,173561,Rua Elias Garcia 281,,,0,https://www.carrismetropolitana.pt/stops/173561,,UNKNOWN,,,,,,,,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173619,Estrada de Vale Mourão,Estrada de Vale Mourão,Estr. de Vale Mourão,38.762999,-9.318747,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Rio de Mouro,,173619,Estrada De Vale Mourão,,,0,https://www.carrismetropolitana.pt/stops/173619,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174001,Av S Tome E Principe 25 (Casal Cambra),a definir,a definir,38.796070,-9.225081,ACTIVE,42,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,174001,Avenida São Tome E Principe 25 ( Casal Cambra ),,,0,https://www.carrismetropolitana.pt/stops/174001,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174002,Av S Tome E Principe (Casal Cambra),a definir,a definir,38.797869,-9.226524,ACTIVE,42,PT170,AML,11,Lisboa,1111,Sintra,,,Sintra,,174002,Avenida São Tome E Principe ( Casal Cambra ),,,0,https://www.carrismetropolitana.pt/stops/174002,0,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174046,Rua António José da Luz 49,Rua António José da Luz 49,R. António José da Luz 49,38.770705,-9.323032,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,,,174046,Rua António José Da Luz 49,,,0,https://www.carrismetropolitana.pt/stops/174046,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174726,Rua das Vagens (Supermercado),Rua das Vagens (Supermercado),R. das Vagens (Supermercado),38.784223,-9.338980,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Rio de Mouro,,174726,Rua Das Vagens ( Supermercado ),,,0,https://www.carrismetropolitana.pt/stops/174726,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174806,Rua António Feijó (Centro de Inspeções),Rua António Feijó (Centro de Inspeções),R. António Feijó (Centro de Inspeções),38.787104,-9.340730,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Rio de Mouro,,174806,Rua António Feijó ( Centro De Inspeções ),,,0,https://www.carrismetropolitana.pt/stops/174806,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174847,Avenida Infante Dom Henrique (Centro de Saúde),Rua do Rio (Centro de Saúde),R. do Rio (Centro de Saúde),38.786266,-9.326441,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Rio de Mouro,,174847,Avenida Infante Dom Henrique ( Centro De Saúde ),,,0,https://www.carrismetropolitana.pt/stops/174847,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174924,Rua da Montanha (X) Rua da Boavista,Rua da Montanha (X) Rua da Boavista,R. da Montanha (X) R. da Boavista,38.817836,-9.257448,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Dona Maria,,174924,Cruzamento Entre ( Rua Da Montanha ) E Rua Da Boavista,,,0,https://www.carrismetropolitana.pt/stops/174924,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175188,Rua Laura Alves (X) Rua Dom Pedro IV,Rua Laura Alves (X) Rua Dom Pedro IV,R. Laura Alves (X) R. D. Pedro IV,38.756760,-9.250327,PROVISIONAL,,PT170,AML,11,Lisboa,1111,Sintra,,,Queluz,,175188,Cruzamento Entre ( Rua Laura Alves ) E Rua Dom Pedro Quarto,,,0,https://www.carrismetropolitana.pt/stops/175188,,UNKNOWN,,,,,,,,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175364,Rua Cidade de Évora (Parque Urbano da Cavaleira),Rua Cidade de Évora (Parque Urbano da Cavaleira),R. Cidade de Évora (Pq. Urbano da Cavaleira),38.807929,-9.350039,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Algueirão - Mem Martins,,175364,Rua Cidade De Évora ( Parque Urbano Da Cavaleira ),,,0,https://www.carrismetropolitana.pt/stops/175364,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175502,Largo dos Combatentes do Ultramar (Supermercado),Largo dos Combatentes do Ultramar (Supermercado),Lgo. dos Combatentes do Ultramar (Supermercado),38.865531,-9.248916,ACTIVE,,PT170,AML,11,Lisboa,1111,Sintra,,,Covas de Ferro,,175502,Largo Dos Combatentes Do Ultramar ( Supermercado ),,,0,https://www.carrismetropolitana.pt/stops/175502,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176216,Largo Abílio Duarte Jorge 10,Largo Abílio Duarte Jorge 10,Lgo. Abílio Duarte Jorge 10,38.876928,-9.306887,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Montelavar,,176216,Largo Abílio Duarte Jorge 10,,,0,https://www.carrismetropolitana.pt/stops/176216,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176673,Rua Alfredo keil Frente 26,Rua Alfredo keil Frente 26,R. Alfredo keil Ft. 26,38.823319,-9.464340,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Colares,,176673,Rua Alfredo Keil Frente Ao Número 26,,,0,https://www.carrismetropolitana.pt/stops/176673,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177322,Mercês (Estação Norte) P2,Mercês (Estação Norte) P2,Mercês (Estação Norte) P2,38.792994,-9.329942,ACTIVE,,PT170,AML,11,Lisboa,1111,Sintra,,,,,177322,Mercês ( - Estaçaão Norte ) ( P 2 ),,,0,https://www.carrismetropolitana.pt/stops/177322,,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177496,Rua Cidade de Loulé (Parque Urbano da Cavaleira),Rua Cidade de Loulé (Hospital),R. Cidade de Loulé (Hospital),38.807608,-9.352435,INACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Algueirão - Mem Martins,,177496,Rua Cidade De Loulé ( Parque Urbano Da Cavaleira ),,,0,https://www.carrismetropolitana.pt/stops/177496,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178418,Rua da Liga dos Amigos (Frente Associação),Rua da Liga dos Amigos (Frente Associação),R. da Liga dos Amigos (Ft. Associação),38.865234,-9.250504,ACTIVE,,PT170,AML,11,Lisboa,1111,Sintra,,,Covas de Ferro,,178418,Rua Da Liga Dos Amigos ( Frente Associação ),,,0,https://www.carrismetropolitana.pt/stops/178418,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178898,Rua Cidade de Portalegre Frente 18,Rua Cidade de Portalegre (Hospital),R. Cidade de Portalegre (Hospital),38.807905,-9.352295,INACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Algueirão-Mem Martins,,178898,Rua Cidade De Portalegre Frente Ao Número 18,,,0,https://www.carrismetropolitana.pt/stops/178898,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179151,Rua Professor Doutor Joaquim Fontes Frente 14,Rua Professor Doutor Joaquim Fontes Frente 14,R. Prof. Dr. Joaquim Fontes Ft. 14,38.793311,-9.346930,ACTIVE,,PT170,AML,11,Lisboa,1111,Sintra,,,,,179151,Rua Professor Doutor Joaquim Fontes Frente Ao Número 14,,,0,https://www.carrismetropolitana.pt/stops/179151,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179419,Rua 27 de Janeiro (Fonte da Eira),Rua 27 de Janeiro (Fonte da Eira),R. 27 de Janeiro (Fonte da Eira),38.862624,-9.249422,ACTIVE,,PT170,AML,11,Lisboa,1111,Sintra,,,Covas de Ferro,,179419,Rua 27 De Janeiro ( Fonte Da Eira ),,,0,https://www.carrismetropolitana.pt/stops/179419,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179551,Estrada de Vale Mourão 210,Estrada de Vale Mourão 210,Estr. de Vale Mourão 210,38.761582,-9.325599,ACTIVE,41,PT170,AML,11,Lisboa,1111,Sintra,,,Rio de Mouro,,179551,Estrada De Vale Mourão 210,,,0,https://www.carrismetropolitana.pt/stops/179551,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,,UNKNOWN,UNKNOWN,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
